,DTime,ElapsedTime,T1,T1_time,HeaterValues
235,1606086814.0865417,316.8303484916687,48.95,235.0,50.0
236,1606086815.4356503,318.1794571876526,49.27,236.0,50.0
237,1606086816.7949898,319.5387966632843,49.27,237.0,50.0
238,1606086818.1336966,320.87750339508057,49.27,238.0,50.0
239,1606086819.4724727,322.21627950668335,49.27,239.0,50.0
240,1606086820.8110156,323.55482244491577,49.27,240.0,50.0
241,1606086822.149341,324.89314794540405,49.59,241.0,50.0
242,1606086823.4988315,326.2426383495331,49.27,242.0,50.0
243,1606086824.8580523,327.6018590927124,49.27,243.0,50.0
244,1606086826.2173347,328.9611415863037,49.59,244.0,50.0
245,1606086827.5662885,330.3100953102112,49.59,245.0,50.0
246,1606086828.914566,331.6583728790283,49.59,246.0,50.0
247,1606086830.2643917,333.00819849967957,49.27,247.0,50.0
248,1606086831.6019351,334.3457419872284,49.91,248.0,50.0
249,1606086832.9417353,335.6855421066284,49.91,249.0,50.0
250,1606086834.290684,337.0344908237457,49.91,250.0,50.0
251,1606086835.627187,338.37099385261536,49.91,251.0,50.0
252,1606086836.977923,339.7217297554016,50.24,252.0,50.0
253,1606086838.3175998,341.06140661239624,50.24,253.0,50.0
254,1606086839.6670275,342.41083431243896,50.24,254.0,50.0
255,1606086841.0168536,343.76066040992737,50.24,255.0,50.0
256,1606086842.366401,345.1102077960968,50.24,256.0,50.0
257,1606086843.7163715,346.46017837524414,50.24,257.0,50.0
258,1606086845.065904,347.8097107410431,50.24,258.0,50.0
259,1606086846.41573,349.1595368385315,50.56,259.0,50.0
260,1606086847.7650974,350.5089042186737,50.56,260.0,50.0
261,1606086849.1047432,351.84855008125305,50.56,261.0,50.0
262,1606086850.453791,353.1975977420807,50.56,262.0,50.0
263,1606086851.8025513,354.5463581085205,50.56,263.0,50.0
264,1606086853.1527524,355.89655923843384,50.88,264.0,50.0
265,1606086854.5016415,357.2454483509064,50.88,265.0,50.0
266,1606086855.8523629,358.5961697101593,50.88,266.0,50.0
267,1606086857.2018619,359.9456686973572,50.88,267.0,50.0
268,1606086858.5517669,361.29557371139526,50.88,268.0,50.0
269,1606086859.9013677,362.6451745033264,50.88,269.0,50.0
270,1606086861.2509475,363.9947543144226,50.88,270.0,50.0
271,1606086862.6008062,365.34461307525635,50.88,271.0,50.0
272,1606086863.9503095,366.69411635398865,51.2,272.0,50.0
273,1606086865.2890506,368.0328574180603,51.2,273.0,50.0
274,1606086866.6394596,369.3832664489746,51.2,274.0,50.0
275,1606086867.9890056,370.73281240463257,51.2,275.0,50.0
276,1606086869.327704,372.07151079177856,51.2,276.0,50.0
277,1606086870.6769135,373.4207203388214,51.2,277.0,50.0
278,1606086872.0168576,374.7606644630432,51.2,278.0,50.0
279,1606086873.366661,376.1104679107666,51.52,279.0,50.0
280,1606086874.7163699,377.4601767063141,51.52,280.0,50.0
281,1606086876.0652554,378.80906224250793,51.52,281.0,50.0
282,1606086877.4157174,380.1595242023468,51.52,282.0,50.0
283,1606086878.7653723,381.5091791152954,51.85,283.0,50.0
284,1606086880.1048098,382.8486166000366,51.85,284.0,50.0
285,1606086881.4544282,384.1982350349426,51.85,285.0,50.0
286,1606086882.7936115,385.5374183654785,51.85,286.0,50.0
287,1606086884.1435905,386.8873972892761,51.85,287.0,50.0
288,1606086885.4828596,388.2266664505005,51.85,288.0,50.0
289,1606086886.8326874,389.57649421691895,51.85,289.0,50.0
290,1606086888.1823776,390.92618441581726,51.85,290.0,50.0
291,1606086889.5319262,392.2757329940796,52.17,291.0,50.0
292,1606086890.8814566,393.6252634525299,51.85,292.0,50.0
293,1606086892.2306643,394.9744710922241,52.17,293.0,50.0
294,1606086893.5803225,396.32412934303284,52.17,294.0,50.0
295,1606086894.9298398,397.6736466884613,52.17,295.0,50.0
296,1606086896.279726,399.02353286743164,52.17,296.0,50.0
297,1606086897.6190028,400.36280965805054,52.17,297.0,50.0
298,1606086898.9687846,401.7125914096832,52.17,298.0,50.0
299,1606086900.3185425,403.062349319458,52.17,299.0,50.0
300,1606086901.668059,404.41186594963074,52.17,300.0,50.0
301,1606086903.0170095,405.7608163356781,52.17,301.0,50.0
302,1606086904.3574362,407.101243019104,52.17,302.0,50.0
303,1606086905.7173855,408.46119236946106,52.17,303.0,50.0
304,1606086907.0562768,409.80008363723755,52.17,304.0,50.0
305,1606086908.4065382,411.1503450870514,52.49,305.0,50.0
306,1606086909.7458432,412.4896500110626,52.49,306.0,50.0
307,1606086911.084811,413.828617811203,52.49,307.0,50.0
308,1606086912.4246798,415.1684865951538,52.49,308.0,50.0
309,1606086913.7640545,416.5078613758087,52.49,309.0,50.0
310,1606086915.1138382,417.85764503479004,52.49,310.0,50.0
311,1606086916.4530296,419.1968364715576,52.49,311.0,50.0
312,1606086917.7925875,420.5363943576813,52.49,312.0,50.0
313,1606086919.1419396,421.8857464790344,52.49,313.0,50.0
314,1606086920.490508,423.23431491851807,52.81,314.0,50.0
315,1606086921.8403401,424.58414697647095,52.81,315.0,50.0
316,1606086923.1804893,425.9242961406708,52.81,316.0,50.0
317,1606086924.5194066,427.2632133960724,52.49,317.0,50.0
318,1606086925.8696036,428.6134104728699,52.81,318.0,50.0
319,1606086927.2088637,429.95267057418823,52.81,319.0,50.0
320,1606086928.5483096,431.2921164035797,52.81,320.0,50.0
321,1606086929.8977177,432.64152455329895,52.81,321.0,50.0
322,1606086931.23761,433.9814169406891,52.81,322.0,50.0
323,1606086932.5874026,435.33120942115784,52.81,323.0,50.0
324,1606086933.9266565,436.67046332359314,53.14,324.0,50.0
325,1606086935.2766194,438.02042627334595,52.81,325.0,50.0
326,1606086936.6157672,439.35957407951355,53.14,326.0,50.0
327,1606086937.9548001,440.698606967926,53.14,327.0,50.0
328,1606086939.3047743,442.04858112335205,53.14,328.0,50.0
329,1606086940.6648064,443.40861320495605,53.14,329.0,50.0
330,1606086942.0146356,444.758442401886,53.14,330.0,50.0
331,1606086943.3643172,446.10812401771545,53.14,331.0,50.0
332,1606086944.7138896,447.4576964378357,53.14,332.0,50.0
333,1606086946.053444,448.79725074768066,53.14,333.0,50.0
334,1606086947.4134183,450.1572251319885,53.14,334.0,50.0
335,1606086948.7528055,451.49661231040955,53.14,335.0,50.0
336,1606086950.1027238,452.84653067588806,53.46,336.0,50.0
337,1606086951.4523852,454.1961920261383,53.46,337.0,50.0
338,1606086952.791837,455.53564381599426,53.46,338.0,50.0
339,1606086954.1415389,456.88534569740295,53.46,339.0,50.0
340,1606086955.4910877,458.23489451408386,53.46,340.0,50.0
341,1606086956.830693,459.57449984550476,53.46,341.0,50.0
342,1606086958.1803818,460.9241886138916,53.46,342.0,50.0
343,1606086959.519329,462.2631359100342,53.46,343.0,50.0
344,1606086960.8590405,463.6028473377228,53.46,344.0,50.0
345,1606086962.2086768,464.9524836540222,53.46,345.0,50.0
346,1606086963.5586455,466.3024523258209,53.78,346.0,50.0
347,1606086964.90832,467.652126789093,53.78,347.0,50.0
348,1606086966.2478209,468.99162769317627,53.78,348.0,50.0
349,1606086967.5867727,470.33057951927185,53.78,349.0,50.0
350,1606086968.9367373,471.6805441379547,53.78,350.0,50.0
351,1606086970.2758815,473.0196883678436,53.78,351.0,50.0
352,1606086971.6258938,474.3697006702423,53.78,352.0,50.0
353,1606086972.9752314,475.71903824806213,53.78,353.0,50.0
354,1606086974.3249414,477.0687482357025,53.78,354.0,50.0
355,1606086975.6747015,478.4185082912445,54.1,355.0,50.0
356,1606086977.0238328,479.7676396369934,54.1,356.0,50.0
357,1606086978.3739924,481.117799282074,54.1,357.0,50.0
358,1606086979.734433,482.478239774704,54.1,358.0,50.0
359,1606086981.083785,483.82759189605713,54.1,359.0,50.0
360,1606086982.4336886,485.17749547958374,54.43,360.0,50.0
361,1606086983.7730083,486.5168151855469,54.43,361.0,50.0
362,1606086985.1224139,487.86622071266174,54.1,362.0,50.0
363,1606086986.4718447,489.215651512146,54.43,363.0,50.0
364,1606086987.811937,490.555743932724,54.43,364.0,50.0
365,1606086989.1616008,491.90540766716003,54.43,365.0,50.0
366,1606086990.5012002,493.24500703811646,54.43,366.0,50.0
367,1606086991.8508651,494.5946719646454,54.43,367.0,50.0
368,1606086993.190444,495.934250831604,54.43,368.0,50.0
369,1606086994.5401883,497.2839951515198,54.43,369.0,50.0
370,1606086995.8797264,498.62353324890137,54.75,370.0,50.0
371,1606086997.2190535,499.96286034584045,54.75,371.0,50.0
372,1606086998.5688143,501.3126211166382,54.75,372.0,50.0
373,1606086999.9083648,502.6521716117859,54.75,373.0,50.0
374,1606087001.246889,503.99069595336914,55.07,374.0,50.0
375,1606087002.5966203,505.34042716026306,55.07,375.0,50.0
376,1606087003.9467926,506.6905994415283,55.07,376.0,50.0
377,1606087005.2963138,508.04012060165405,55.07,377.0,50.0
378,1606087006.6459851,509.3897919654846,55.07,378.0,50.0
379,1606087007.9957752,510.7395820617676,55.07,379.0,50.0
380,1606087009.355217,512.0990238189697,55.07,380.0,50.0
381,1606087010.6955788,513.4393856525421,54.75,381.0,50.0
382,1606087012.0453024,514.7891092300415,55.07,382.0,50.0
383,1606087013.3946064,516.1384131908417,55.07,383.0,50.0
384,1606087014.7343757,517.478182554245,55.07,384.0,50.0
385,1606087016.0838628,518.8276696205139,55.07,385.0,50.0
386,1606087017.4335396,520.1773464679718,55.39,386.0,50.0
387,1606087018.7936475,521.537454366684,55.07,387.0,50.0
388,1606087020.1432066,522.8870134353638,55.39,388.0,50.0
389,1606087021.4929676,524.2367744445801,55.39,389.0,50.0
390,1606087022.842839,525.5866458415985,55.39,390.0,50.0
391,1606087024.1821668,526.9259736537933,55.39,391.0,50.0
392,1606087025.5316541,528.2754609584808,55.39,392.0,50.0
393,1606087026.8815346,529.6253414154053,55.39,393.0,50.0
394,1606087028.2209558,530.9647626876831,55.39,394.0,50.0
395,1606087029.5707934,532.3146002292633,55.39,395.0,50.0
396,1606087030.9307194,533.6745262145996,55.39,396.0,50.0
397,1606087032.29079,535.0345969200134,55.39,397.0,50.0
398,1606087033.6297777,536.3735845088959,55.71,398.0,50.0
399,1606087034.9791496,537.7229564189911,55.71,399.0,50.0
400,1606087036.3192673,539.0630741119385,55.71,400.0,50.0
401,1606087037.668722,540.4125287532806,55.71,401.0,50.0
402,1606087039.0288794,541.7726862430573,55.71,402.0,50.0
403,1606087040.368442,543.1122488975525,55.71,403.0,50.0
404,1606087041.7177777,544.4615845680237,55.71,404.0,50.0
405,1606087043.0574555,545.8012623786926,55.71,405.0,50.0
406,1606087044.4072018,547.151008605957,55.71,406.0,50.0
407,1606087045.756892,548.5006988048553,55.71,407.0,50.0
408,1606087047.1166005,549.8604073524475,55.71,408.0,50.0
409,1606087048.466666,551.2104728221893,55.71,409.0,50.0
410,1606087049.8059566,552.5497634410858,56.04,410.0,50.0
411,1606087051.1557946,553.8996014595032,56.04,411.0,50.0
412,1606087052.5054917,555.2492985725403,56.04,412.0,50.0
413,1606087053.8446918,556.5884985923767,56.04,413.0,50.0
414,1606087055.1945636,557.9383704662323,56.04,414.0,50.0
415,1606087056.53302,559.2768268585205,56.04,415.0,50.0
416,1606087057.883805,560.6276118755341,56.04,416.0,50.0
417,1606087059.2335162,561.9773230552673,55.71,417.0,50.0
418,1606087060.5725198,563.3163266181946,56.04,418.0,50.0
419,1606087061.9118176,564.6556243896484,56.04,419.0,50.0
420,1606087063.251756,565.9955627918243,56.04,420.0,50.0
421,1606087064.6015878,567.3453946113586,56.04,421.0,50.0
422,1606087065.9510756,568.6948823928833,56.36,422.0,50.0
423,1606087067.3008044,570.0446112155914,56.04,423.0,50.0
424,1606087068.6506867,571.3944935798645,56.36,424.0,50.0
425,1606087070.0003664,572.7441732883453,56.36,425.0,50.0
426,1606087071.349923,574.0937297344208,56.36,426.0,50.0
427,1606087072.6997678,575.4435746669769,56.36,427.0,50.0
428,1606087074.038895,576.7827017307281,56.36,428.0,50.0
429,1606087075.3886635,578.132470369339,56.36,429.0,50.0
430,1606087076.7380114,579.4818181991577,56.36,430.0,50.0
431,1606087078.088038,580.8318448066711,56.36,431.0,50.0
432,1606087079.4277134,582.1715202331543,56.36,432.0,50.0
433,1606087080.767008,583.5108149051666,56.36,433.0,50.0
434,1606087082.1065915,584.8503983020782,56.36,434.0,50.0
435,1606087083.456328,586.2001347541809,56.36,435.0,50.0
436,1606087084.7957985,587.5396053791046,56.36,436.0,50.0
437,1606087086.1350133,588.878820180893,56.36,437.0,50.0
438,1606087087.4847977,590.22860455513,56.68,438.0,50.0
439,1606087088.8237655,591.5675723552704,56.68,439.0,50.0
440,1606087090.184355,592.9281618595123,56.68,440.0,50.0
441,1606087091.523625,594.2674317359924,56.68,441.0,50.0
442,1606087092.8631017,595.6069085597992,56.68,442.0,50.0
443,1606087094.2024019,596.9462087154388,56.68,443.0,50.0
444,1606087095.5421562,598.2859630584717,56.68,444.0,50.0
445,1606087096.8917747,599.6355814933777,56.68,445.0,50.0
446,1606087098.2313418,600.9751486778259,56.68,446.0,50.0
447,1606087099.5807822,602.3245890140533,56.36,447.0,50.0
448,1606087100.9307306,603.6745374202728,57.0,448.0,50.0
449,1606087102.2796679,605.0234746932983,57.0,449.0,50.0
450,1606087103.6299539,606.3737607002258,57.0,450.0,50.0
451,1606087104.9788604,607.7226672172546,57.0,451.0,50.0
452,1606087106.3287814,609.0725882053375,56.68,452.0,50.0
