,DTime,ElapsedTime,T1,T1_time,HeaterValues
88,1606767654.7636716,97.93807673454285,27.67,88.0,20.0
89,1606767655.8646283,99.03903341293335,27.67,89.0,20.0
90,1606767656.9754806,100.14988565444946,27.67,90.0,20.0
91,1606767658.0874245,101.26182961463928,28.0,91.0,20.0
92,1606767659.1989534,102.37335848808289,28.0,92.0,20.0
93,1606767660.3100605,103.48446559906006,28.0,93.0,20.0
94,1606767661.4218376,104.5962426662445,28.0,94.0,20.0
95,1606767662.5321095,105.70651459693909,28.0,95.0,20.0
96,1606767663.6329575,106.80736255645752,28.32,96.0,20.0
97,1606767664.745558,107.91996312141418,28.32,97.0,20.0
98,1606767665.8564343,109.03083944320679,28.32,98.0,20.0
99,1606767666.9669352,110.1413402557373,28.32,99.0,20.0
100,1606767668.0793002,111.25370526313782,28.64,100.0,20.0
101,1606767669.1900747,112.36447978019714,28.64,101.0,20.0
102,1606767670.3019462,113.47635126113892,28.64,102.0,20.0
103,1606767671.4031503,114.57755541801453,28.64,103.0,20.0
104,1606767672.5044475,115.67885255813599,28.64,104.0,20.0
105,1606767673.6051683,116.77957344055176,28.96,105.0,20.0
106,1606767674.7062664,117.88067150115967,28.96,106.0,20.0
107,1606767675.8178458,118.99225091934204,28.96,107.0,20.0
108,1606767676.9189618,120.09336686134338,28.96,108.0,20.0
109,1606767678.0200274,121.19443249702454,28.96,109.0,20.0
110,1606767679.1206021,122.29500722885132,28.0,110.0,20.0
111,1606767680.2320223,123.40642738342285,29.29,111.0,20.0
112,1606767681.3436856,124.51809072494507,29.29,112.0,20.0
113,1606767682.4447765,125.6191816329956,29.29,113.0,20.0
114,1606767683.5560193,126.73042440414429,29.29,114.0,20.0
115,1606767684.6676445,127.84204959869385,29.29,115.0,20.0
116,1606767685.7788432,128.9532482624054,29.29,116.0,20.0
117,1606767686.8794458,130.05385088920593,29.29,117.0,20.0
118,1606767687.9917762,131.16618132591248,29.29,118.0,20.0
119,1606767689.0920198,132.26642489433289,29.61,119.0,20.0
120,1606767690.2038796,133.37828469276428,29.61,120.0,20.0
121,1606767691.315245,134.48965001106262,29.61,121.0,20.0
122,1606767692.4268267,135.6012318134308,29.61,122.0,20.0
123,1606767693.5277522,136.70215725898743,29.61,123.0,20.0
124,1606767694.6389024,137.81330752372742,29.61,124.0,20.0
125,1606767695.7401977,138.91460275650024,29.93,125.0,20.0
126,1606767696.8516834,140.02608847618103,29.93,126.0,20.0
127,1606767697.9629102,141.1373152732849,28.64,127.0,20.0
128,1606767699.0635202,142.2379252910614,29.93,128.0,20.0
129,1606767700.175536,143.34994101524353,29.93,129.0,20.0
130,1606767701.2870183,144.4614233970642,29.93,130.0,20.0
131,1606767702.3979516,145.57235670089722,30.25,131.0,20.0
132,1606767703.5095615,146.68396663665771,30.25,132.0,20.0
133,1606767704.6202168,147.7946219444275,30.25,133.0,20.0
134,1606767705.7321408,148.90654587745667,30.25,134.0,20.0
135,1606767706.8334417,150.0078468322754,30.25,135.0,20.0
136,1606767707.94419,151.11859512329102,30.25,136.0,20.0
137,1606767709.045516,152.21992111206055,30.25,137.0,20.0
138,1606767710.1465764,153.32098150253296,30.57,138.0,20.0
139,1606767711.2474182,154.42182326316833,30.57,139.0,20.0
140,1606767712.3581414,155.53254652023315,30.57,140.0,20.0
141,1606767713.4702258,156.64463090896606,30.57,141.0,20.0
142,1606767714.5711844,157.7455894947052,30.57,142.0,20.0
143,1606767715.6830046,158.85740971565247,30.57,143.0,20.0
144,1606767716.8048005,159.97920560836792,29.61,144.0,20.0
145,1606767717.9056196,161.08002471923828,30.57,145.0,20.0
146,1606767719.0165374,162.19094252586365,30.9,146.0,20.0
147,1606767720.1173306,163.2917356491089,30.9,147.0,20.0
148,1606767721.2292612,164.40366625785828,30.9,148.0,20.0
149,1606767722.330222,165.50462698936462,30.9,149.0,20.0
150,1606767723.4308128,166.60521793365479,31.22,150.0,20.0
151,1606767724.541587,167.71599221229553,31.22,151.0,20.0
152,1606767725.64372,168.81812500953674,31.22,152.0,20.0
153,1606767726.754696,169.9291009902954,31.22,153.0,20.0
154,1606767727.8667383,171.0411434173584,31.22,154.0,20.0
155,1606767728.9677343,172.14213943481445,31.22,155.0,20.0
156,1606767730.0790746,173.253479719162,31.22,156.0,20.0
157,1606767731.1799097,174.35431480407715,31.22,157.0,20.0
158,1606767732.2912142,175.46561932563782,31.54,158.0,20.0
159,1606767733.3927732,176.56717824935913,31.22,159.0,20.0
160,1606767734.504164,177.67856907844543,31.54,160.0,20.0
161,1606767735.6154678,178.78987288475037,31.54,161.0,20.0
162,1606767736.7267027,179.90110778808594,31.54,162.0,20.0
163,1606767737.8379724,181.01237750053406,31.54,163.0,20.0
164,1606767738.9389257,182.11333084106445,31.86,164.0,20.0
165,1606767740.0397828,183.2141878604889,31.86,165.0,20.0
166,1606767741.151268,184.32567310333252,31.54,166.0,20.0
167,1606767742.2526429,185.42704796791077,31.86,167.0,20.0
168,1606767743.3640199,186.53842496871948,31.86,168.0,20.0
169,1606767744.475459,187.64986419677734,31.86,169.0,20.0
170,1606767745.5865774,188.76098251342773,31.86,170.0,20.0
171,1606767746.6985207,189.87292575836182,31.86,171.0,20.0
172,1606767747.7995944,190.97399950027466,31.86,172.0,20.0
173,1606767748.9110043,192.0854094028473,31.86,173.0,20.0
174,1606767750.0217938,193.1961989402771,32.19,174.0,20.0
175,1606767751.1228929,194.29729795455933,31.86,175.0,20.0
176,1606767752.2338362,195.40824127197266,32.19,176.0,20.0
177,1606767753.3444028,196.518807888031,32.19,177.0,20.0
178,1606767754.444929,197.61933398246765,32.19,178.0,20.0
179,1606767755.5556939,198.7300989627838,32.19,179.0,20.0
180,1606767756.6552591,199.82966423034668,32.19,180.0,20.0
181,1606767757.7563152,200.93072032928467,32.19,181.0,20.0
182,1606767758.8572106,202.03161573410034,32.19,182.0,20.0
183,1606767759.9570181,203.13142323493958,32.51,183.0,20.0
184,1606767761.0595338,204.23393893241882,32.51,184.0,20.0
185,1606767762.1603904,205.3347954750061,32.51,185.0,20.0
186,1606767763.2714727,206.44587779045105,32.51,186.0,20.0
187,1606767764.372898,207.54730319976807,32.51,187.0,20.0
188,1606767765.4837472,208.65815234184265,32.51,188.0,20.0
189,1606767766.595906,209.77031111717224,32.51,189.0,20.0
190,1606767767.7176816,210.89208674430847,32.51,190.0,20.0
191,1606767768.829147,212.00355219841003,32.51,191.0,20.0
192,1606767769.9302373,213.10464239120483,32.83,192.0,20.0
193,1606767771.0408401,214.2152452468872,32.51,193.0,20.0
194,1606767772.142919,215.31732416152954,32.83,194.0,20.0
195,1606767773.2437522,216.41815733909607,32.83,195.0,20.0
196,1606767774.3550267,217.52943181991577,31.54,196.0,20.0
197,1606767775.4663568,218.6407618522644,32.83,197.0,20.0
198,1606767776.5879116,219.7623167037964,32.19,198.0,20.0
199,1606767777.6995714,220.87397646903992,32.83,199.0,20.0
200,1606767778.8114967,221.98590183258057,32.83,200.0,20.0
201,1606767779.912416,223.08682107925415,32.83,201.0,20.0
202,1606767781.0135536,224.1879587173462,32.83,202.0,20.0
203,1606767782.1249566,225.29936170578003,33.15,203.0,20.0
204,1606767783.2262592,226.4006643295288,32.83,204.0,20.0
205,1606767784.3377838,227.512188911438,33.15,205.0,20.0
206,1606767785.449038,228.62344312667847,33.15,206.0,20.0
207,1606767786.5495162,229.7239212989807,33.15,207.0,20.0
208,1606767787.661317,230.83572220802307,33.15,208.0,20.0
209,1606767788.762248,231.93665313720703,33.15,209.0,20.0
210,1606767789.8740854,233.048490524292,33.15,210.0,20.0
211,1606767790.985616,234.16002106666565,33.15,211.0,20.0
212,1606767792.0968635,235.2712686061859,33.15,212.0,20.0
213,1606767793.207441,236.3818461894989,33.48,213.0,20.0
214,1606767794.3096669,237.48407196998596,33.48,214.0,20.0
215,1606767795.4208593,238.59526443481445,33.48,215.0,20.0
216,1606767796.5324788,239.70688390731812,33.48,216.0,20.0
217,1606767797.633255,240.80766010284424,33.48,217.0,20.0
218,1606767798.7443159,241.91872096061707,33.48,218.0,20.0
219,1606767799.8566346,243.03103971481323,33.48,219.0,20.0
220,1606767800.9679317,244.14233684539795,33.48,220.0,20.0
221,1606767802.0689917,245.2433967590332,33.48,221.0,20.0
222,1606767803.1804655,246.35487055778503,33.48,222.0,20.0
223,1606767804.2919278,247.46633291244507,33.8,223.0,20.0
224,1606767805.40327,248.57767510414124,33.8,224.0,20.0
225,1606767806.5145664,249.68897151947021,33.8,225.0,20.0
226,1606767807.6160047,250.7904098033905,33.8,226.0,20.0
227,1606767808.7170184,251.8914234638214,33.8,227.0,20.0
228,1606767809.818176,252.9925811290741,33.8,228.0,20.0
229,1606767810.9195173,254.0939223766327,33.8,229.0,20.0
230,1606767812.0206926,255.19509768486023,33.8,230.0,20.0
231,1606767813.1218116,256.2962167263031,33.8,231.0,20.0
232,1606767814.2228544,257.39725947380066,33.8,232.0,20.0
233,1606767815.3340192,258.508424282074,34.12,233.0,20.0
234,1606767816.4456627,259.6200678348541,33.8,234.0,20.0
235,1606767817.5465112,260.7209162712097,34.12,235.0,20.0
236,1606767818.6581788,261.83258390426636,34.12,236.0,20.0
237,1606767819.7592237,262.9336287975311,34.12,237.0,20.0
238,1606767820.8709772,264.04538226127625,34.12,238.0,20.0
239,1606767821.9819584,265.15636348724365,34.12,239.0,20.0
240,1606767823.0939627,266.268367767334,34.12,240.0,20.0
241,1606767824.2051942,267.37959933280945,34.12,241.0,20.0
242,1606767825.3063931,268.4807982444763,34.12,242.0,20.0
243,1606767826.4174516,269.59185671806335,34.12,243.0,20.0
244,1606767827.5285125,270.7029175758362,34.12,244.0,20.0
245,1606767828.6301339,271.8045389652252,34.12,245.0,20.0
246,1606767829.741796,272.91620111465454,34.12,246.0,20.0
247,1606767830.8533447,274.0277497768402,34.12,247.0,20.0
248,1606767831.9542727,275.1286778450012,34.12,248.0,20.0
249,1606767833.065802,276.240207195282,34.12,249.0,20.0
250,1606767834.1669579,277.34136295318604,34.12,250.0,20.0
251,1606767835.2682207,278.4426257610321,34.12,251.0,20.0
252,1606767836.3695302,279.5439352989197,34.12,252.0,20.0
253,1606767837.4802594,280.654664516449,34.12,253.0,20.0
254,1606767838.5820515,281.75645661354065,34.12,254.0,20.0
255,1606767839.693391,282.86779618263245,34.44,255.0,20.0
256,1606767840.793771,283.9681761264801,34.12,256.0,20.0
257,1606767841.9055588,285.0799639225006,34.44,257.0,20.0
258,1606767843.0170531,286.19145822525024,34.12,258.0,20.0
259,1606767844.1288843,287.30328941345215,34.44,259.0,20.0
260,1606767845.2402134,288.41461849212646,34.44,260.0,20.0
261,1606767846.3412867,289.51569175720215,34.44,261.0,20.0
262,1606767847.4418664,290.6162714958191,34.44,262.0,20.0
263,1606767848.5427828,291.7171878814697,34.44,263.0,20.0
264,1606767849.6446836,292.8190886974335,34.44,264.0,20.0
265,1606767850.7559838,293.9303889274597,34.44,265.0,20.0
266,1606767851.867438,295.04184317588806,34.44,266.0,20.0
267,1606767852.9789898,296.15339493751526,34.44,267.0,20.0
268,1606767854.09055,297.2649550437927,34.44,268.0,20.0
269,1606767855.1916063,298.3660113811493,34.44,269.0,20.0
270,1606767856.302845,299.47725009918213,34.44,270.0,20.0
271,1606767857.403898,300.5783030986786,34.44,271.0,20.0
272,1606767858.5158832,301.6902883052826,34.44,272.0,20.0
273,1606767859.6167018,302.7911069393158,34.44,273.0,20.0
274,1606767860.7282457,303.9026508331299,34.44,274.0,20.0
275,1606767861.8397481,305.0141532421112,34.44,275.0,20.0
276,1606767862.9406624,306.11506748199463,34.44,276.0,20.0
277,1606767864.0415187,307.21592378616333,34.44,277.0,20.0
278,1606767865.1533837,308.32778882980347,34.76,278.0,20.0
279,1606767866.264986,309.43939113616943,34.44,279.0,20.0
280,1606767867.3658211,310.5402262210846,34.44,280.0,20.0
281,1606767868.4771006,311.65150570869446,34.44,281.0,20.0
282,1606767869.5890179,312.7634229660034,34.76,282.0,20.0
283,1606767870.700147,313.87455201148987,34.44,283.0,20.0
284,1606767871.8114684,314.98587346076965,34.76,284.0,20.0
285,1606767872.9122596,316.08666467666626,34.76,285.0,20.0
286,1606767874.014361,317.18876600265503,34.76,286.0,20.0
287,1606767875.114369,318.2887740135193,34.76,287.0,20.0
288,1606767876.2269714,319.4013764858246,34.76,288.0,20.0
289,1606767877.3282351,320.50264024734497,34.76,289.0,20.0
290,1606767878.4290214,321.6034264564514,34.76,290.0,20.0
291,1606767879.5407064,322.71511149406433,34.76,291.0,20.0
292,1606767880.651177,323.8255820274353,34.76,292.0,20.0
293,1606767881.7632477,324.9376528263092,34.76,293.0,20.0
294,1606767882.8742332,326.04863834381104,35.09,294.0,20.0
295,1606767883.9852931,327.15969824790955,35.09,295.0,20.0
296,1606767885.0968676,328.27127265930176,35.09,296.0,20.0
297,1606767886.2090166,329.3834216594696,35.09,297.0,20.0
298,1606767887.320882,330.4952871799469,35.09,298.0,20.0
299,1606767888.4324822,331.60688734054565,35.09,299.0,20.0
300,1606767889.5336554,332.708060503006,35.09,300.0,75.0
301,1606767890.6446195,333.8190245628357,35.09,301.0,75.0
302,1606767891.7460136,334.92041873931885,35.09,302.0,75.0
303,1606767892.8565319,336.03093695640564,35.09,303.0,75.0
304,1606767893.9586852,337.13309025764465,35.09,304.0,75.0
305,1606767895.069739,338.2441442012787,35.09,305.0,75.0
306,1606767896.18191,339.3563151359558,35.41,306.0,75.0
307,1606767897.2828536,340.45725870132446,35.41,307.0,75.0
308,1606767898.3945208,341.56892585754395,35.41,308.0,75.0
309,1606767899.505409,342.6798141002655,35.41,309.0,75.0
310,1606767900.6174755,343.791880607605,35.41,310.0,75.0
311,1606767901.7389522,344.913357257843,35.73,311.0,75.0
312,1606767902.850731,346.0251359939575,35.73,312.0,75.0
313,1606767903.9518921,347.1262972354889,35.73,313.0,75.0
314,1606767905.0520968,348.2265019416809,35.73,314.0,75.0
315,1606767906.16443,349.3388350009918,36.05,315.0,75.0
316,1606767907.2655277,350.43993282318115,36.05,316.0,75.0
317,1606767908.3669116,351.5413167476654,36.05,317.0,75.0
318,1606767909.478291,352.6526961326599,36.38,318.0,75.0
319,1606767910.5796833,353.75408840179443,36.38,319.0,75.0
320,1606767911.6804824,354.85488748550415,36.7,320.0,75.0
321,1606767912.7920265,355.9664316177368,36.7,321.0,75.0
322,1606767913.8934605,357.0678656101227,36.7,322.0,75.0
323,1606767915.0049605,358.1793656349182,37.02,323.0,75.0
324,1606767916.1163607,359.2907657623291,37.02,324.0,75.0
325,1606767917.2169106,360.39131569862366,37.34,325.0,75.0
326,1606767918.3288982,361.50330328941345,37.34,326.0,75.0
327,1606767919.4400647,362.6144697666168,37.67,327.0,75.0
328,1606767920.5415945,363.7159996032715,37.67,328.0,75.0
329,1606767921.653095,364.8275001049042,37.99,329.0,75.0
330,1606767922.7646098,365.9390149116516,37.99,330.0,75.0
331,1606767923.8657184,367.040123462677,38.31,331.0,75.0
332,1606767924.9773715,368.1517765522003,38.63,332.0,75.0
333,1606767926.078532,369.25293707847595,38.63,333.0,75.0
334,1606767927.1796248,370.3540298938751,38.63,334.0,75.0
335,1606767928.2806394,371.45504450798035,38.95,335.0,75.0
336,1606767929.3919704,372.5663754940033,38.95,336.0,75.0
337,1606767930.4928877,373.66729283332825,38.95,337.0,75.0
338,1606767931.6046968,374.7791018486023,39.28,338.0,75.0
339,1606767932.705871,375.8802762031555,39.6,339.0,75.0
340,1606767933.8066428,376.98104786872864,39.6,340.0,75.0
341,1606767934.9078963,378.0823013782501,39.92,341.0,75.0
342,1606767936.019552,379.1939570903778,40.24,342.0,75.0
343,1606767937.1308978,380.30530285835266,40.24,343.0,75.0
344,1606767938.2414987,381.4159038066864,40.57,344.0,75.0
345,1606767939.353788,382.52819299697876,40.57,345.0,75.0
346,1606767940.4646902,383.6390953063965,40.89,346.0,75.0
347,1606767941.5660827,384.7404878139496,40.89,347.0,75.0
348,1606767942.6774948,385.85189986228943,41.21,348.0,75.0
349,1606767943.7887807,386.9631857872009,41.53,349.0,75.0
350,1606767944.9006674,388.07507252693176,41.53,350.0,75.0
351,1606767946.0114057,389.18581080436707,41.86,351.0,75.0
352,1606767947.1126828,390.2870879173279,42.18,352.0,75.0
353,1606767948.2145014,391.38890647888184,42.18,353.0,75.0
354,1606767949.3148444,392.48924946784973,42.5,354.0,75.0
355,1606767950.4271476,393.60155272483826,42.82,355.0,75.0
356,1606767951.53856,394.7129650115967,43.14,356.0,75.0
357,1606767952.6499915,395.82439661026,43.14,357.0,75.0
358,1606767953.751497,396.9259021282196,43.14,358.0,75.0
359,1606767954.8525612,398.0269663333893,43.47,359.0,75.0
360,1606767955.9630527,399.1374578475952,43.79,360.0,75.0
361,1606767957.064647,400.23905205726624,43.79,361.0,75.0
362,1606767958.1765535,401.35095858573914,44.11,362.0,75.0
363,1606767959.2877998,402.4622049331665,44.43,363.0,75.0
364,1606767960.3995006,403.57390570640564,44.43,364.0,75.0
365,1606767961.5108654,404.6852705478668,44.76,365.0,75.0
366,1606767962.6225486,405.7969536781311,44.76,366.0,75.0
367,1606767963.7238421,406.8982472419739,45.08,367.0,75.0
368,1606767964.835027,408.00943207740784,45.4,368.0,75.0
369,1606767965.946644,409.1210491657257,45.4,369.0,75.0
370,1606767967.04733,410.22173500061035,45.72,370.0,75.0
371,1606767968.148471,411.3228762149811,45.72,371.0,75.0
372,1606767969.260141,412.43454599380493,46.05,372.0,75.0
373,1606767970.3719542,413.5463593006134,46.37,373.0,75.0
374,1606767971.4832478,414.65765285491943,46.37,374.0,75.0
375,1606767972.5840654,415.7584705352783,46.69,375.0,75.0
376,1606767973.696005,416.8704102039337,47.01,376.0,75.0
377,1606767974.8076215,417.98202657699585,46.69,377.0,75.0
378,1606767975.9187903,419.093195438385,47.33,378.0,75.0
379,1606767977.0304844,420.20488953590393,47.33,379.0,75.0
380,1606767978.1419442,421.3163492679596,47.66,380.0,75.0
381,1606767979.2426834,422.41708850860596,47.66,381.0,75.0
382,1606767980.3546398,423.5290448665619,47.98,382.0,75.0
383,1606767981.4652038,424.63960886001587,47.98,383.0,75.0
384,1606767982.5664887,425.7408938407898,48.3,384.0,75.0
385,1606767983.6782765,426.8526816368103,48.62,385.0,75.0
386,1606767984.7891338,427.9635388851166,47.66,386.0,75.0
387,1606767985.8911705,429.0655755996704,48.62,387.0,75.0
388,1606767987.0024028,430.1768078804016,48.95,388.0,75.0
389,1606767988.113469,431.2878739833832,49.27,389.0,75.0
390,1606767989.225269,432.3996741771698,49.27,390.0,75.0
391,1606767990.325929,433.5003340244293,49.27,391.0,75.0
392,1606767991.4371517,434.61155676841736,49.59,392.0,75.0
393,1606767992.549448,435.7238531112671,49.59,393.0,75.0
394,1606767993.6505835,436.8249886035919,49.91,394.0,75.0
395,1606767994.762103,437.93650817871094,49.91,395.0,75.0
396,1606767995.8629506,439.0373556613922,49.91,396.0,75.0
397,1606767996.9699142,440.1443192958832,50.24,397.0,75.0
398,1606767998.0731337,441.24753880500793,50.24,398.0,75.0
399,1606767999.1771224,442.3515274524689,50.56,399.0,75.0
400,1606768000.2918122,443.4662172794342,50.56,400.0,75.0
401,1606768001.395239,444.5696442127228,50.88,401.0,75.0
402,1606768002.4995751,445.67398023605347,50.88,402.0,75.0
403,1606768003.6035352,446.7779402732849,50.88,403.0,75.0
404,1606768004.7177658,447.8921709060669,51.2,404.0,75.0
405,1606768005.821663,448.99606800079346,51.2,405.0,75.0
406,1606768006.925002,450.0994071960449,51.52,406.0,75.0
407,1606768008.0294592,451.2038643360138,51.85,407.0,75.0
408,1606768009.14287,452.31727504730225,51.85,408.0,75.0
409,1606768010.257663,453.43206810951233,51.85,409.0,75.0
410,1606768011.361417,454.53582215309143,52.17,410.0,75.0
411,1606768012.4652145,455.63961958885193,52.17,411.0,75.0
412,1606768013.5789149,456.753319978714,52.17,412.0,75.0
413,1606768014.6930585,457.8674635887146,52.49,413.0,75.0
414,1606768015.7979183,458.9723234176636,52.81,414.0,75.0
415,1606768016.9019127,460.0763177871704,52.81,415.0,75.0
416,1606768018.0056977,461.1801028251648,52.81,416.0,75.0
417,1606768019.1199386,462.2943437099457,53.14,417.0,75.0
418,1606768020.2233527,463.397757768631,53.14,418.0,75.0
419,1606768021.337041,464.5114459991455,53.14,419.0,75.0
420,1606768022.4512694,465.6256744861603,53.46,420.0,75.0
421,1606768023.5656607,466.7400658130646,53.46,421.0,75.0
422,1606768024.6871727,467.8615777492523,53.78,422.0,75.0
423,1606768025.7945461,468.96895122528076,53.78,423.0,75.0
424,1606768026.8982177,470.0726227760315,54.1,424.0,75.0
425,1606768028.0025253,471.17693042755127,54.1,425.0,75.0
426,1606768029.106455,472.28086018562317,54.1,426.0,75.0
427,1606768030.199997,473.3744020462036,54.43,427.0,75.0
428,1606768031.3035853,474.47799038887024,54.43,428.0,75.0
429,1606768032.407593,475.5819981098175,54.75,429.0,75.0
430,1606768033.5220942,476.69649934768677,54.75,430.0,75.0
431,1606768034.6259534,477.80035853385925,54.75,431.0,75.0
432,1606768035.7401707,478.9145758152008,55.07,432.0,75.0
433,1606768036.8430662,480.01747131347656,55.07,433.0,75.0
434,1606768037.957552,481.1319570541382,55.07,434.0,75.0
435,1606768039.0612395,482.2356445789337,55.39,435.0,75.0
436,1606768040.1660185,483.3404235839844,55.39,436.0,75.0
437,1606768041.2800555,484.4544606208801,55.39,437.0,75.0
438,1606768042.394383,485.5687880516052,55.71,438.0,75.0
439,1606768043.4976158,486.6720209121704,55.71,439.0,75.0
440,1606768044.6017704,487.7761754989624,56.04,440.0,75.0
441,1606768045.7057903,488.8801953792572,55.71,441.0,75.0
442,1606768046.820371,489.9947760105133,56.04,442.0,75.0
443,1606768047.9240685,491.09847354888916,56.04,443.0,75.0
444,1606768049.038096,492.21250104904175,56.04,444.0,75.0
445,1606768050.152743,493.3271481990814,56.36,445.0,75.0
446,1606768051.256702,494.43110704421997,56.36,446.0,75.0
447,1606768052.3707972,495.545202255249,56.36,447.0,75.0
448,1606768053.474821,496.64922618865967,56.68,448.0,75.0
449,1606768054.5787406,497.75314569473267,56.68,449.0,75.0
450,1606768055.6824036,498.85680866241455,56.68,450.0,75.0
451,1606768056.7857966,499.9602017402649,57.0,451.0,75.0
452,1606768057.8895395,501.0639445781708,57.0,452.0,75.0
