,DTime,ElapsedTime,T1,T1_time,HeaterValues
447,1606163122.3466623,608.3628776073456,61.19,447.0,75.0
448,1606163123.7066412,609.7228565216064,61.52,448.0,75.0
449,1606163125.066053,611.0822682380676,61.52,449.0,75.0
450,1606163126.4255335,612.4417488574982,61.52,450.0,75.0
451,1606163127.7864819,613.8026971817017,61.84,451.0,75.0
452,1606163129.1463418,615.1625571250916,61.84,452.0,75.0
453,1606163130.494925,616.5111403465271,62.16,453.0,75.0
454,1606163131.8556597,617.8718750476837,62.16,454.0,75.0
455,1606163133.2152352,619.2314505577087,62.16,455.0,75.0
456,1606163134.5752854,620.5915007591248,62.48,456.0,75.0
457,1606163135.9248152,621.9410305023193,62.48,457.0,75.0
458,1606163137.2844524,623.3006677627563,62.48,458.0,75.0
459,1606163138.6453142,624.6615295410156,62.8,459.0,75.0
460,1606163139.9949746,626.0111899375916,62.8,460.0,75.0
461,1606163141.3548696,627.3710849285126,62.8,461.0,75.0
462,1606163142.7147717,628.730987071991,62.8,462.0,75.0
463,1606163144.0747566,630.0909719467163,63.13,463.0,75.0
464,1606163145.423695,631.4399104118347,63.13,464.0,75.0
465,1606163146.7843857,632.8006010055542,63.45,465.0,75.0
466,1606163148.1438491,634.160064458847,63.45,466.0,75.0
467,1606163149.4938273,635.5100426673889,63.45,467.0,75.0
468,1606163150.8538036,636.8700189590454,63.45,468.0,75.0
469,1606163152.2140026,638.2302179336548,63.77,469.0,75.0
470,1606163153.5632749,639.5794901847839,63.77,470.0,75.0
471,1606163154.913007,640.9292223453522,64.09,471.0,75.0
472,1606163156.2625577,642.2787730693817,64.09,472.0,75.0
473,1606163157.6227188,643.638934135437,64.09,473.0,75.0
474,1606163158.9826415,644.9988567829132,64.42,474.0,75.0
475,1606163160.3314931,646.3477084636688,64.42,475.0,75.0
476,1606163161.6916323,647.7078475952148,64.42,476.0,75.0
477,1606163163.0516403,649.0678555965424,64.42,477.0,75.0
478,1606163164.4112558,650.4274711608887,64.42,478.0,75.0
479,1606163165.771328,651.787543296814,64.42,479.0,75.0
480,1606163167.131426,653.1476414203644,64.42,480.0,75.0
481,1606163168.4911385,654.5073537826538,64.42,481.0,75.0
482,1606163169.8408954,655.8571107387543,64.74,482.0,75.0
483,1606163171.200644,657.2168593406677,64.42,483.0,75.0
484,1606163172.5604033,658.5766186714172,64.42,484.0,75.0
485,1606163173.920483,659.9366984367371,64.74,485.0,75.0
486,1606163175.2696576,661.2858729362488,64.74,486.0,75.0
487,1606163176.628695,662.6449103355408,64.09,487.0,75.0
488,1606163177.9784842,663.9946994781494,64.74,488.0,75.0
489,1606163179.3269727,665.3431880474091,65.06,489.0,75.0
490,1606163180.6876252,666.7038404941559,65.06,490.0,75.0
491,1606163182.0475452,668.0637605190277,65.38,491.0,75.0
492,1606163183.4172027,669.4334180355072,65.38,492.0,75.0
493,1606163184.77654,670.7927553653717,65.38,493.0,75.0
494,1606163186.1262407,672.1424560546875,65.38,494.0,75.0
495,1606163187.4859118,673.5021271705627,65.71,495.0,75.0
496,1606163188.8443856,674.8606009483337,65.71,496.0,75.0
497,1606163190.1940658,676.2102811336517,66.03,497.0,75.0
498,1606163191.554422,677.5706372261047,66.03,498.0,75.0
499,1606163192.914428,678.9306433200836,66.03,499.0,75.0
500,1606163194.272533,680.2887482643127,66.03,500.0,75.0
501,1606163195.6223445,681.6385598182678,66.03,501.0,75.0
502,1606163196.9817696,682.9979848861694,66.03,502.0,75.0
503,1606163198.3422399,684.3584551811218,66.35,503.0,75.0
504,1606163199.6919239,685.7081391811371,66.35,504.0,75.0
505,1606163201.0416229,687.0578382015228,66.35,505.0,75.0
506,1606163202.4014895,688.4177048206329,66.35,506.0,75.0
507,1606163203.750541,689.7667562961578,66.35,507.0,75.0
508,1606163205.1103086,691.1265239715576,66.35,508.0,75.0
509,1606163206.4699163,692.4861316680908,66.35,509.0,75.0
510,1606163207.8205621,693.8367774486542,66.35,510.0,75.0
511,1606163209.1699135,695.1861288547516,66.67,511.0,75.0
512,1606163210.5298316,696.5460469722748,66.67,512.0,75.0
513,1606163211.8903677,697.906583070755,66.67,513.0,75.0
514,1606163213.2398894,699.2561047077179,66.67,514.0,75.0
515,1606163214.5893185,700.6055338382721,66.67,515.0,75.0
516,1606163215.9495502,701.9657654762268,66.99,516.0,75.0
517,1606163217.3085046,703.3247199058533,66.99,517.0,75.0
518,1606163218.6685452,704.6847605705261,66.99,518.0,75.0
519,1606163220.0272772,706.0434925556183,67.32,519.0,75.0
520,1606163221.3883774,707.4045927524567,67.32,520.0,75.0
521,1606163222.7376237,708.7538390159607,67.32,521.0,75.0
522,1606163224.0978801,710.1140954494476,67.32,522.0,75.0
523,1606163225.4572556,711.4734709262848,67.64,523.0,75.0
524,1606163226.8168216,712.8330368995667,67.64,524.0,75.0
525,1606163228.176519,714.1927342414856,67.64,525.0,75.0
526,1606163229.5360386,715.5522539615631,67.64,526.0,75.0
527,1606163230.896562,716.9127774238586,67.64,527.0,75.0
528,1606163232.2562976,718.2725129127502,67.64,528.0,75.0
529,1606163233.606158,719.622373342514,67.96,529.0,75.0
530,1606163234.9664414,720.9826567173004,67.96,530.0,75.0
531,1606163236.3257947,722.3420100212097,67.96,531.0,75.0
532,1606163237.6861517,723.702367067337,67.96,532.0,75.0
533,1606163239.0347269,725.0509421825409,67.96,533.0,75.0
534,1606163240.3954244,726.4116396903992,67.96,534.0,75.0
535,1606163241.7434971,727.7597124576569,67.96,535.0,75.0
536,1606163243.104488,729.1207032203674,68.28,536.0,75.0
537,1606163244.4541783,730.4703936576843,68.28,537.0,75.0
538,1606163245.80373,731.8199453353882,68.28,538.0,75.0
539,1606163247.1637456,733.1799609661102,68.61,539.0,75.0
540,1606163248.5134552,734.5296704769135,68.61,540.0,75.0
541,1606163249.8632329,735.8794481754303,68.61,541.0,75.0
542,1606163251.21263,737.2288453578949,68.61,542.0,75.0
543,1606163252.572,738.5882153511047,68.61,543.0,75.0
544,1606163253.9202375,739.9364528656006,68.61,544.0,75.0
545,1606163255.2708356,741.2870509624481,68.61,545.0,75.0
546,1606163256.6198704,742.6360857486725,68.61,546.0,75.0
547,1606163257.979612,743.9958274364471,68.61,547.0,75.0
548,1606163259.339486,745.3557012081146,68.61,548.0,75.0
549,1606163260.6995342,746.715749502182,68.61,549.0,75.0
550,1606163262.0490947,748.0653100013733,68.61,550.0,75.0
551,1606163263.4085402,749.4247555732727,68.93,551.0,75.0
552,1606163264.7683465,750.7845618724823,68.93,552.0,75.0
553,1606163266.1277893,752.1440045833588,68.61,553.0,75.0
554,1606163267.4776511,753.493866443634,69.25,554.0,75.0
555,1606163268.8374572,754.853672504425,69.25,555.0,75.0
556,1606163270.1872036,756.203418970108,69.25,556.0,75.0
557,1606163271.5361474,757.5523626804352,69.25,557.0,75.0
558,1606163272.8957717,758.9119870662689,69.25,558.0,75.0
559,1606163274.255878,760.272093296051,69.25,559.0,75.0
560,1606163275.6055255,761.6217408180237,68.93,560.0,75.0
561,1606163276.964367,762.9805822372437,69.25,561.0,75.0
562,1606163278.3246012,764.3408164978027,69.25,562.0,75.0
563,1606163279.6741807,765.6903960704803,69.25,563.0,75.0
564,1606163281.0335984,767.049813747406,69.25,564.0,75.0
565,1606163282.3838098,768.4000251293182,69.25,565.0,75.0
566,1606163283.7436812,769.7598965167999,69.57,566.0,75.0
567,1606163285.1036677,771.1198830604553,69.57,567.0,75.0
568,1606163286.4637053,772.4799206256866,69.57,568.0,75.0
569,1606163287.8133352,773.8295505046844,69.57,569.0,75.0
570,1606163289.1631997,775.1794149875641,69.57,570.0,75.0
571,1606163290.5127892,776.529004573822,69.9,571.0,75.0
572,1606163291.8722658,777.8884811401367,69.9,572.0,75.0
573,1606163293.232643,779.2488582134247,69.9,573.0,75.0
574,1606163294.5817883,780.5980036258698,69.9,574.0,75.0
575,1606163295.9424202,781.9586355686188,69.9,575.0,75.0
576,1606163297.302346,783.3185613155365,69.9,576.0,75.0
577,1606163298.6518543,784.668069601059,69.9,577.0,75.0
578,1606163300.0015693,786.0177845954895,69.9,578.0,75.0
579,1606163301.3614793,787.377694606781,69.57,579.0,75.0
580,1606163302.7214682,788.7376835346222,69.57,580.0,75.0
581,1606163304.080607,790.0968222618103,69.57,581.0,75.0
582,1606163305.4406028,791.4568181037903,69.57,582.0,75.0
583,1606163306.800412,792.8166272640228,69.57,583.0,75.0
584,1606163308.1602285,794.1764438152313,69.57,584.0,75.0
585,1606163309.5095596,795.5257749557495,69.9,585.0,75.0
586,1606163310.8595545,796.8757698535919,69.9,586.0,75.0
587,1606163312.2194262,798.2356414794922,69.9,587.0,75.0
588,1606163313.5690823,799.5852975845337,69.9,588.0,75.0
589,1606163314.9187574,800.9349727630615,69.9,589.0,75.0
590,1606163316.2784343,802.2946496009827,69.9,590.0,75.0
591,1606163317.638581,803.6547963619232,69.9,591.0,75.0
592,1606163318.998603,805.0148184299469,69.9,592.0,75.0
593,1606163320.3585362,806.3747515678406,69.9,593.0,75.0
594,1606163321.708214,807.7244293689728,69.9,594.0,75.0
595,1606163323.0577495,809.0739648342133,69.9,595.0,75.0
596,1606163324.4074507,810.4236660003662,69.9,596.0,75.0
597,1606163325.7571857,811.7734010219574,69.9,597.0,75.0
598,1606163327.1165469,813.1327621936798,69.9,598.0,75.0
599,1606163328.4761932,814.4924085140228,69.9,599.0,75.0
600,1606163329.8057723,815.8219876289368,69.9,600.0,0.0
601,1606163331.1254268,817.1416420936584,69.9,601.0,0.0
602,1606163332.4448411,818.461056470871,70.22,602.0,0.0
603,1606163333.7645133,819.7807285785675,69.9,603.0,0.0
604,1606163335.0941865,821.1104018688202,70.22,604.0,0.0
605,1606163336.4134254,822.4296407699585,70.22,605.0,0.0
606,1606163337.7326925,823.7489078044891,70.22,606.0,0.0
607,1606163339.0625932,825.0788085460663,70.22,607.0,0.0
608,1606163340.390758,826.406973361969,69.9,608.0,0.0
609,1606163341.7213616,827.7375769615173,69.9,609.0,0.0
610,1606163343.040846,829.0570614337921,69.9,610.0,0.0
611,1606163344.3599753,830.376190662384,69.9,611.0,0.0
612,1606163345.689468,831.7056832313538,69.57,612.0,0.0
613,1606163347.0194132,833.0356285572052,69.57,613.0,0.0
614,1606163348.3384356,834.3546509742737,69.25,614.0,0.0
615,1606163349.6573741,835.6735894680023,69.25,615.0,0.0
616,1606163350.9874792,837.0036945343018,69.25,616.0,0.0
617,1606163352.3168433,838.3330585956573,68.93,617.0,0.0
618,1606163353.6465788,839.6627941131592,68.61,618.0,0.0
619,1606163354.9761534,840.9923686981201,68.61,619.0,0.0
620,1606163356.305042,842.321257352829,68.28,620.0,0.0
621,1606163357.6350412,843.6512565612793,68.28,621.0,0.0
622,1606163358.954459,844.9706742763519,67.96,622.0,0.0
623,1606163360.284051,846.3002662658691,67.96,623.0,0.0
624,1606163361.6032543,847.6194696426392,67.64,624.0,0.0
625,1606163362.9227016,848.9389169216156,67.32,625.0,0.0
626,1606163364.242088,850.2583034038544,67.32,626.0,0.0
627,1606163365.5712798,851.5874950885773,67.32,627.0,0.0
628,1606163366.9009018,852.9171171188354,66.99,628.0,0.0
629,1606163368.2305937,854.2468090057373,66.67,629.0,0.0
630,1606163369.5498345,855.5660498142242,66.35,630.0,0.0
631,1606163370.8796887,856.8959040641785,66.35,631.0,0.0
632,1606163372.2092707,858.2254860401154,66.03,632.0,0.0
633,1606163373.5281148,859.5443301200867,65.71,633.0,0.0
634,1606163374.8582823,860.8744976520538,65.38,634.0,0.0
635,1606163376.187472,862.2036874294281,65.06,635.0,0.0
636,1606163377.5170674,863.5332827568054,64.74,636.0,0.0
637,1606163378.846833,864.8630483150482,64.42,637.0,0.0
638,1606163380.1656046,866.1818199157715,64.09,638.0,0.0
639,1606163381.4955978,867.5118131637573,63.77,639.0,0.0
640,1606163382.814794,868.83100938797,63.77,640.0,0.0
641,1606163384.1341965,870.1504118442535,63.45,641.0,0.0
642,1606163385.463701,871.4799163341522,63.13,642.0,0.0
643,1606163386.783211,872.799426317215,62.8,643.0,0.0
644,1606163388.10225,874.118465423584,62.8,644.0,0.0
645,1606163389.421625,875.4378402233124,62.16,645.0,0.0
646,1606163390.7511275,876.7673428058624,61.52,646.0,0.0
647,1606163392.0705817,878.0867969989777,61.84,647.0,0.0
648,1606163393.4000661,879.4162814617157,61.52,648.0,0.0
649,1606163394.7297535,880.7459688186646,61.19,649.0,0.0
650,1606163396.05929,882.0755052566528,60.87,650.0,0.0
651,1606163397.3893154,883.4055306911469,60.55,651.0,0.0
652,1606163398.7083948,884.7246100902557,60.55,652.0,0.0
653,1606163400.037273,886.0534882545471,59.9,653.0,0.0
654,1606163401.3672774,887.3834927082062,59.9,654.0,0.0
655,1606163402.6968443,888.7130596637726,59.58,655.0,0.0
656,1606163404.026363,890.0425782203674,59.26,656.0,0.0
657,1606163405.3565238,891.3727390766144,58.94,657.0,0.0
658,1606163406.6855705,892.7017858028412,58.62,658.0,0.0
659,1606163408.0150955,894.0313107967377,58.29,659.0,0.0
660,1606163409.3345053,895.3507206439972,58.29,660.0,0.0
661,1606163410.6536856,896.669900894165,57.97,661.0,0.0
662,1606163411.9730968,897.989312171936,57.65,662.0,0.0
663,1606163413.302495,899.3187103271484,57.33,663.0,0.0
664,1606163414.6323388,900.6485540866852,57.0,664.0,0.0
665,1606163415.9606125,901.9768278598785,57.0,665.0,0.0
666,1606163417.291239,903.3074543476105,56.68,666.0,0.0
667,1606163418.6208243,904.6370396614075,56.36,667.0,0.0
668,1606163419.9402602,905.9564754962921,56.36,668.0,0.0
669,1606163421.2595093,907.2757246494293,56.04,669.0,0.0
670,1606163422.5786304,908.5948457717896,55.71,670.0,0.0
671,1606163423.908456,909.9246714115143,55.39,671.0,0.0
672,1606163425.238286,911.2545013427734,55.39,672.0,0.0
673,1606163426.5574114,912.5736267566681,55.07,673.0,0.0
674,1606163427.886881,913.9030964374542,54.75,674.0,0.0
675,1606163429.2065618,915.2227771282196,54.43,675.0,0.0
676,1606163430.5356853,916.5519006252289,54.43,676.0,0.0
677,1606163431.8654354,917.881650686264,54.1,677.0,0.0
678,1606163433.1949804,919.2111957073212,53.78,678.0,0.0
679,1606163434.5244503,920.5406656265259,53.46,679.0,0.0
680,1606163435.8432853,921.8595006465912,53.46,680.0,0.0
681,1606163437.1633341,923.1795494556427,53.14,681.0,0.0
682,1606163438.4817648,924.4979801177979,53.14,682.0,0.0
683,1606163439.8120394,925.828254699707,52.81,683.0,0.0
684,1606163441.1315355,927.1477508544922,52.49,684.0,0.0
685,1606163442.4505525,928.4667677879333,52.49,685.0,0.0
686,1606163443.780246,929.7964613437653,52.17,686.0,0.0
687,1606163445.0995677,931.1157829761505,51.85,687.0,0.0
688,1606163446.418697,932.434912443161,51.85,688.0,0.0
689,1606163447.7484446,933.7646598815918,51.52,689.0,0.0
690,1606163449.0677657,935.0839810371399,51.2,690.0,0.0
691,1606163450.386806,936.4030213356018,50.88,691.0,0.0
692,1606163451.7165637,937.7327790260315,50.88,692.0,0.0
693,1606163453.0463555,939.062570810318,50.56,693.0,0.0
694,1606163454.3752518,940.3914670944214,50.24,694.0,0.0
695,1606163455.7052975,941.7215127944946,50.24,695.0,0.0
696,1606163457.031821,943.0480363368988,49.91,696.0,0.0
697,1606163458.3618264,944.3780417442322,49.91,697.0,0.0
698,1606163459.6816633,945.6978785991669,49.59,698.0,0.0
699,1606163461.0014904,947.0177056789398,49.27,699.0,0.0
700,1606163462.3317237,948.3479390144348,49.27,700.0,0.0
701,1606163463.6620667,949.6782820224762,48.95,701.0,0.0
702,1606163464.9922276,951.0084428787231,48.3,702.0,0.0
703,1606163466.3223052,952.338520526886,48.62,703.0,0.0
704,1606163467.6526883,953.6689035892487,48.62,704.0,0.0
705,1606163468.982673,954.9988882541656,48.3,705.0,0.0
706,1606163470.312806,956.3290212154388,48.3,706.0,0.0
707,1606163471.6326637,957.6488790512085,47.98,707.0,0.0
708,1606163472.952598,958.968813419342,47.66,708.0,0.0
709,1606163474.2826693,960.2988846302032,47.66,709.0,0.0
710,1606163475.6128223,961.6290376186371,47.33,710.0,0.0
711,1606163476.942954,962.9591693878174,47.33,711.0,0.0
712,1606163478.273313,964.2895283699036,47.01,712.0,0.0
713,1606163479.59191,965.6081252098083,46.69,713.0,0.0
714,1606163480.913108,966.9293234348297,46.69,714.0,0.0
715,1606163482.2430406,968.2592558860779,46.37,715.0,0.0
716,1606163483.5628254,969.5790407657623,46.37,716.0,0.0
717,1606163484.892997,970.9092123508453,46.05,717.0,0.0
718,1606163486.2232795,972.2394948005676,46.05,718.0,0.0
719,1606163487.5532575,973.5694727897644,45.72,719.0,0.0
720,1606163488.8834474,974.899662733078,45.72,720.0,0.0
721,1606163490.2135196,976.2297348976135,45.4,721.0,0.0
722,1606163491.5334752,977.5496904850006,45.4,722.0,0.0
723,1606163492.862702,978.8789172172546,45.4,723.0,0.0
724,1606163494.1936364,980.2098517417908,45.08,724.0,0.0
725,1606163495.5238352,981.5400505065918,44.76,725.0,0.0
726,1606163496.842876,982.8590912818909,44.76,726.0,0.0
727,1606163498.1635435,984.1797587871552,44.76,727.0,0.0
728,1606163499.4935844,985.5097997188568,44.43,728.0,0.0
729,1606163500.823805,986.8400204181671,44.43,729.0,0.0
730,1606163502.143566,988.1597812175751,44.11,730.0,0.0
731,1606163503.4635417,989.4797570705414,44.11,731.0,0.0
732,1606163504.7935586,990.8097739219666,44.11,732.0,0.0
733,1606163506.1135225,992.1297378540039,43.79,733.0,0.0
734,1606163507.443963,993.4601783752441,43.47,734.0,0.0
735,1606163508.76371,994.7799253463745,43.47,735.0,0.0
736,1606163510.0936575,996.1098728179932,43.47,736.0,0.0
737,1606163511.4139383,997.4301536083221,43.14,737.0,0.0
738,1606163512.7440667,998.7602820396423,43.14,738.0,0.0
739,1606163514.0743058,1000.0905210971832,42.82,739.0,0.0
740,1606163515.4043503,1001.4205656051636,42.82,740.0,0.0
741,1606163516.724191,1002.7404062747955,42.5,741.0,0.0
742,1606163518.0440485,1004.0602638721466,42.5,742.0,0.0
743,1606163519.3635983,1005.3798136711121,42.18,743.0,0.0
744,1606163520.694165,1006.7103803157806,42.18,744.0,0.0
745,1606163522.024458,1008.0406732559204,42.18,745.0,0.0
746,1606163523.3443654,1009.3605806827545,41.86,746.0,0.0
747,1606163524.6745226,1010.6907379627228,41.86,747.0,0.0
748,1606163526.0046608,1012.0208761692047,41.86,748.0,0.0
749,1606163527.334613,1013.350828409195,41.53,749.0,0.0
750,1606163528.6545658,1014.6707811355591,41.53,750.0,0.0
751,1606163529.9745247,1015.9907400608063,41.21,751.0,0.0
752,1606163531.2942994,1017.3105146884918,41.21,752.0,0.0
753,1606163532.6140063,1018.6302216053009,41.21,753.0,0.0
754,1606163533.944039,1019.9602544307709,41.21,754.0,0.0
755,1606163535.2640662,1021.2802815437317,40.89,755.0,0.0
756,1606163536.5831919,1022.5994071960449,40.89,756.0,0.0
757,1606163537.9035363,1023.9197516441345,40.57,757.0,0.0
758,1606163539.233823,1025.2500383853912,39.92,758.0,0.0
759,1606163540.5533416,1026.5695569515228,40.57,759.0,0.0
760,1606163541.8735335,1027.8897488117218,40.57,760.0,0.0
761,1606163543.192918,1029.209133386612,40.24,761.0,0.0
762,1606163544.5222363,1030.5384516716003,40.24,762.0,0.0
763,1606163545.852379,1031.8685944080353,39.92,763.0,0.0
764,1606163547.183314,1033.1995294094086,39.92,764.0,0.0
765,1606163548.5130918,1034.529307126999,39.92,765.0,0.0
766,1606163549.8543272,1035.8705425262451,39.6,766.0,0.0
767,1606163551.1845345,1037.200749874115,39.6,767.0,0.0
768,1606163552.514795,1038.531010389328,39.6,768.0,0.0
769,1606163553.8346672,1039.8508825302124,39.28,769.0,0.0
770,1606163555.1544175,1041.1706328392029,39.28,770.0,0.0
771,1606163556.4846067,1042.5008220672607,39.28,771.0,0.0
772,1606163557.814798,1043.8310134410858,38.95,772.0,0.0
773,1606163559.134639,1045.1508543491364,38.95,773.0,0.0
774,1606163560.4544168,1046.4706320762634,38.95,774.0,0.0
775,1606163561.7743607,1047.7905759811401,38.63,775.0,0.0
776,1606163563.0942328,1049.1104481220245,38.63,776.0,0.0
777,1606163564.413998,1050.430213212967,38.63,777.0,0.0
778,1606163565.7442157,1051.7604310512543,38.31,778.0,0.0
779,1606163567.0742972,1053.0905125141144,38.31,779.0,0.0
780,1606163568.4043581,1054.4205734729767,38.31,780.0,0.0
781,1606163569.7239497,1055.7401649951935,38.31,781.0,0.0
782,1606163571.0444305,1057.0606458187103,37.99,782.0,0.0
783,1606163572.363186,1058.3794012069702,37.99,783.0,0.0
784,1606163573.683011,1059.6992263793945,37.99,784.0,0.0
785,1606163575.0230324,1061.039247751236,37.99,785.0,0.0
786,1606163576.353443,1062.3696582317352,37.67,786.0,0.0
787,1606163577.6742592,1063.6904745101929,37.67,787.0,0.0
788,1606163578.9941607,1065.0103759765625,37.67,788.0,0.0
789,1606163580.3241444,1066.3403596878052,37.67,789.0,0.0
790,1606163581.642773,1067.658988237381,37.34,790.0,0.0
791,1606163582.9741757,1068.9903910160065,37.34,791.0,0.0
792,1606163584.2942095,1070.3104248046875,37.34,792.0,0.0
793,1606163585.624189,1071.6404042243958,37.34,793.0,0.0
794,1606163586.9543734,1072.970588684082,37.02,794.0,0.0
795,1606163588.284637,1074.3008522987366,36.38,795.0,0.0
796,1606163589.6036851,1075.6199004650116,36.7,796.0,0.0
797,1606163590.9346678,1076.9508831501007,36.7,797.0,0.0
798,1606163592.2543476,1078.2705628871918,36.7,798.0,0.0
799,1606163593.5844126,1079.60062789917,36.7,799.0,0.0
800,1606163594.9147701,1080.9309854507446,36.38,800.0,0.0
801,1606163596.24509,1082.2613053321838,36.38,801.0,0.0
802,1606163597.564656,1083.5808713436127,36.38,802.0,0.0
803,1606163598.8950872,1084.9113025665283,36.05,803.0,0.0
804,1606163600.2147863,1086.2310016155243,36.05,804.0,0.0
805,1606163601.5451193,1087.5613346099854,36.05,805.0,0.0
806,1606163602.8748791,1088.8910944461823,36.05,806.0,0.0
807,1606163604.1952608,1090.2114760875702,36.05,807.0,0.0
808,1606163605.5249555,1091.541170835495,35.73,808.0,0.0
809,1606163606.8452566,1092.8614718914032,35.73,809.0,0.0
810,1606163608.1648276,1094.1810429096222,35.73,810.0,0.0
811,1606163609.4952772,1095.5114924907684,35.73,811.0,0.0
812,1606163610.8248613,1096.8410766124725,35.73,812.0,0.0
813,1606163612.1553729,1098.1715881824493,35.73,813.0,0.0
814,1606163613.4747643,1099.4909796714783,35.41,814.0,0.0
815,1606163614.8054006,1100.821615934372,34.44,815.0,0.0
816,1606163616.125276,1102.1414914131165,35.41,816.0,0.0
817,1606163617.4452734,1103.4614887237549,35.09,817.0,0.0
818,1606163618.775331,1104.791546344757,35.09,818.0,0.0
819,1606163620.1055055,1106.121720790863,35.09,819.0,0.0
820,1606163621.4354658,1107.451681137085,35.09,820.0,0.0
821,1606163622.7657452,1108.7819604873657,35.09,821.0,0.0
822,1606163624.0854826,1110.101697921753,34.76,822.0,0.0
823,1606163625.4157636,1111.4319789409637,34.76,823.0,0.0
824,1606163626.745413,1112.7616283893585,34.76,824.0,0.0
825,1606163628.0760381,1114.092253446579,34.76,825.0,0.0
826,1606163629.4062564,1115.4224717617035,34.76,826.0,0.0
827,1606163630.725913,1116.7421283721924,34.44,827.0,0.0
828,1606163632.044896,1118.0611112117767,34.44,828.0,0.0
829,1606163633.3655648,1119.3817801475525,34.44,829.0,0.0
830,1606163634.6854732,1120.701688528061,34.44,830.0,0.0
831,1606163636.0151029,1122.0313181877136,34.44,831.0,0.0
832,1606163637.3459969,1123.3622121810913,34.12,832.0,0.0
833,1606163638.6760929,1124.6923081874847,34.12,833.0,0.0
834,1606163640.005761,1126.0219762325287,34.12,834.0,0.0
835,1606163641.3364067,1127.3526220321655,34.12,835.0,0.0
836,1606163642.6663682,1128.6825835704803,34.12,836.0,0.0
837,1606163643.9863327,1130.0025479793549,33.8,837.0,0.0
838,1606163645.3061974,1131.3224127292633,33.8,838.0,0.0
839,1606163646.6258347,1132.6420500278473,33.8,839.0,0.0
840,1606163647.9560819,1133.9722971916199,33.8,840.0,0.0
841,1606163649.2862306,1135.3024458885193,33.48,841.0,0.0
842,1606163650.616345,1136.6325602531433,33.8,842.0,0.0
843,1606163651.9464345,1137.962649822235,33.48,843.0,0.0
844,1606163653.2664013,1139.2826166152954,33.48,844.0,0.0
845,1606163654.58625,1140.602465391159,33.48,845.0,0.0
846,1606163655.9164698,1141.932685136795,33.48,846.0,0.0
847,1606163657.2364404,1143.2526557445526,33.15,847.0,0.0
848,1606163658.5664902,1144.5827054977417,33.15,848.0,0.0
849,1606163659.8863535,1145.9025688171387,33.15,849.0,0.0
850,1606163661.206223,1147.2224383354187,33.15,850.0,0.0
851,1606163662.5364003,1148.5526156425476,33.15,851.0,0.0
852,1606163663.8660388,1149.8822541236877,33.15,852.0,0.0
853,1606163665.1964238,1151.212639093399,33.15,853.0,0.0
854,1606163666.5158637,1152.5320789813995,32.83,854.0,0.0
855,1606163667.8362222,1153.8524374961853,32.83,855.0,0.0
856,1606163669.1663141,1155.182529449463,32.83,856.0,0.0
857,1606163670.4959803,1156.5121955871582,32.83,857.0,0.0
858,1606163671.8261878,1157.8424031734467,32.83,858.0,0.0
859,1606163673.1560445,1159.1722598075867,32.51,859.0,0.0
860,1606163674.4753678,1160.491583108902,32.51,860.0,0.0
861,1606163675.7945356,1161.8107509613037,32.51,861.0,0.0
862,1606163677.124404,1163.140619277954,32.51,862.0,0.0
863,1606163678.4541771,1164.4703924655914,32.51,863.0,0.0
864,1606163679.7837293,1165.799944639206,32.51,864.0,0.0
865,1606163681.1134949,1167.1297101974487,32.51,865.0,0.0
866,1606163682.4429138,1168.4591290950775,32.51,866.0,0.0
867,1606163683.7714975,1169.7877128124237,32.51,867.0,0.0
868,1606163685.1016097,1171.1178250312805,32.19,868.0,0.0
869,1606163686.4304917,1172.4467070102692,32.19,869.0,0.0
870,1606163687.7588186,1173.7750339508057,32.19,870.0,0.0
871,1606163689.0879457,1175.1041610240936,32.19,871.0,0.0
872,1606163690.4062889,1176.4225041866302,31.86,872.0,0.0
873,1606163691.7354538,1177.7516691684723,31.86,873.0,0.0
874,1606163693.0646017,1179.0808169841766,32.19,874.0,0.0
875,1606163694.3940198,1180.4102351665497,31.86,875.0,0.0
876,1606163695.723588,1181.739803314209,31.86,876.0,0.0
877,1606163697.042988,1183.0592033863068,31.86,877.0,0.0
878,1606163698.3726482,1184.3888635635376,31.86,878.0,0.0
879,1606163699.7022057,1185.7184209823608,31.86,879.0,0.0
880,1606163701.031737,1187.047952413559,31.86,880.0,0.0
881,1606163702.3604686,1188.3766839504242,31.54,881.0,0.0
882,1606163703.6804793,1189.696694612503,31.54,882.0,0.0
883,1606163705.009989,1191.0262043476105,31.54,883.0,0.0
884,1606163706.3394296,1192.35564494133,31.54,884.0,0.0
885,1606163707.668697,1193.684912443161,31.54,885.0,0.0
886,1606163708.987747,1195.003962278366,31.54,886.0,0.0
887,1606163710.317216,1196.3334312438965,31.22,887.0,0.0
888,1606163711.6467495,1197.6629648208618,31.22,888.0,0.0
889,1606163712.976259,1198.9924743175507,31.22,889.0,0.0
890,1606163714.3054988,1200.3217141628265,31.22,890.0,0.0
891,1606163715.6249943,1201.641209602356,31.22,891.0,0.0
892,1606163716.954674,1202.9708893299103,31.22,892.0,0.0
893,1606163718.2843163,1204.3005316257477,31.22,893.0,0.0
894,1606163719.6033409,1205.6195561885834,31.22,894.0,0.0
895,1606163720.9225345,1206.9387497901917,31.22,895.0,0.0
896,1606163722.2525094,1208.268724679947,30.9,896.0,0.0
897,1606163723.5815184,1209.5977337360382,30.9,897.0,0.0
